List Length,Already Sorted Time (s),Almost Sorted Time (s),Completely Random Time (s)
132,0.04930020299980242,0.0042134569998779625,0.11500152000007802
133,0.003380632000244077,0.0014590820001103566,0.1708359190001829
134,0.0024735470001360227,0.0013117690000399307,0.10897459099987827
135,0.0014699119997203525,0.0018443519998072588,0.19022402699965824
136,0.003051864000099158,0.002827108000019507,0.1808074939999642
137,0.005124789000092278,0.004245520000040415,0.17219310000018595
138,0.0019477240002743201,0.002069054999992659,0.11563476600031208
139,0.0016697420001037244,0.0016039079996517103,0.17737836400010565
140,0.004571326000132103,0.001487810999606154,0.10857272699968235
141,0.003508990000227641,0.0015423770000779768,0.12763733000019784
142,0.01640411900007166,0.003469944999778818,0.1941069320000679
143,0.0013953049997326161,0.003193191999798728,0.18700412700036395
144,0.0014775529998587444,0.0014985550001256343,0.1878989250003542
145,0.0026326319998588588,0.0033857359999274195,0.1367017309999028
146,0.0028228769997440395,0.002625224999974307,0.12588909699979922
147,0.0028781219998563756,0.0016023869998207374,0.1774300389997734
148,0.0026649430001270957,0.005162731999917014,0.18360874700010754
149,0.002875142999982927,0.003053034000004118,0.12394342600009622
150,0.001966062000064994,0.04977478999990126,0.12878914200018698
151,0.0015988529999049206,0.001882697999917582,0.17166778000000704
152,0.0017289610000261746,0.0019775809996644966,0.2724314619999859
153,0.0032496670000909944,0.0034445119999872986,0.2064278469997589
154,0.002595025000118767,0.0017900770003507205,0.2637988269998459
155,0.002991341999859287,0.0018147079999835114,0.20155825900019408
156,0.003312793000077363,0.0015874970004006173,0.2006556820001606
157,0.001967659999991156,0.0017309899999418121,0.18779210100001364
158,0.0030453179997493862,0.04957512400005726,0.23760551399982432
159,0.004987101000097027,0.0038170999996509636,0.22192838799992387
160,0.0034480710000934778,0.0030217379999157856,0.4098683560000609
161,0.0020876949997727934,0.0041143940002257295,0.19770598599961886
162,0.0031421829999089823,0.003114361999905668,0.20979507699985334
163,0.0018611289997352287,0.001647978000164585,0.13293130200008818
164,0.001737284000228101,0.001986581999972259,0.3498483309999756
165,0.002061784000034095,0.003299369000160368,0.21754521600041699
166,0.0017881460003081884,0.0035267279999970924,0.13638507799987565
167,0.007558503999916866,0.003176388000156294,0.21219253500021296
168,0.0028098660000068776,0.002092024999910791,0.3177823519999947
169,0.0758814179998808,0.004209344000173587,0.20433983400016587
170,0.002102684999954363,0.0018943269997180323,0.319426268999905
171,0.003948287000184791,0.004881912999735505,0.3364848810001604
172,0.0046861589999025455,0.004886094000084995,0.29845274099989183
173,0.004066200000124809,0.002291503000378725,0.2964143249996596
174,0.002790890999676776,0.0021314910000000964,0.27615409500003807
175,0.002999127999828488,0.002066584000203875,0.38641644600011205
176,0.003043783000066469,0.002816575999986526,0.18972263400019074
177,0.002765543999885267,0.0021460920002027706,0.27809641800013196
178,0.003047780000088096,0.0037140949998502037,0.3768746729997474
179,0.004092184000000998,0.002591354000287538,0.3988817009999366
180,0.005016789999899629,0.002916202000051271,0.30977411799995025
181,0.003520244999890565,0.0023926539997773943,0.27126391700039676
182,0.002338967000014236,0.0020829899999625923,0.31634250100023564
183,0.0022789280001234147,0.0024934709999797633,0.3537928240002657
184,0.004244992999701935,0.0024402310000368743,0.3009727720000228
185,0.003410116999930324,0.00233755299996119,0.3646141090002857
186,0.004076978000284726,0.0024997499999699357,0.3822165690003203
187,0.003027720999853045,0.003492242999982409,0.3897033769999325
188,0.003035674000329891,0.0672103220003919,0.317424716000005
189,0.0026891749998867454,0.002452666999943176,0.2886861769998177
190,0.0035154289998899912,0.0026535269998930744,0.30087289100038106
191,0.00458918000003905,0.003892705999987811,0.40596192100019834
192,0.002994546999616432,0.05342204299995501,0.39413502900015374
193,0.004565972999898804,0.003062960000079329,0.4937489320000168
194,0.003864381000312278,0.0024832550002429343,0.30460667899978944
195,0.051277742000365834,0.003219532999992225,0.3024337239999113
196,0.003312309000193636,0.0035442340004010475,0.3970925880003051
197,0.0026696199997786607,0.0029361020001488214,0.3290129120000529
198,0.006903308999881119,0.00805690599963782,0.6910605289999694
199,0.08158747300012692,0.08191067999996449,0.5260108419997778
200,0.0029518309997911274,0.0026195189998361457,0.8059900000002926
201,0.004419916999722773,0.004104090000055294,0.9648288779999348
202,0.015405739000016183,0.002721971000028134,0.26928817899988644
203,0.0044839679999313375,0.0039804060002097685,0.38996345999976256
204,0.0035987169999316393,0.007251920000271639,0.49137177900001916
205,0.005149526999957743,0.0714044589999503,0.4296588500001235
206,0.0028530230001706514,0.06203292100008184,0.4287957719998303
207,0.005141266999999061,0.00287351499991928,0.5041288639999948
208,0.0065308220000588335,0.004204470000331639,0.42235512199977165
209,0.0032953159998214687,0.0029373480001595453,0.317385460999958
210,0.0031229660003191384,0.006437329000164027,0.5217796269998871
211,0.003098833999956696,0.052051273999950354,0.5214162120000765
212,0.00627621800003908,0.004390764000163472,0.4082748679998076
213,0.0030232140002226515,0.004038456000216684,0.6027497900004164
214,0.006075715999941167,0.004554435000045487,0.558142147000126
215,0.0031693159999122145,0.003870903000006365,0.5895124910002778
216,0.003639069000200834,0.004138624999995955,0.6980329570001231
217,0.0050901839999824006,0.0048791250001158915,0.4974401129998114
218,0.00627915099994425,0.0033860369999274553,0.4156279190001442
219,0.004377505999855202,0.0034081129997503012,0.4813486970001577
220,0.00500263400044787,0.005954921000011382,0.5205908540001474
221,0.05984385600004316,0.007162020000123448,0.5014501569999084
222,0.003435025999806385,0.004864401999839174,0.40366298100025233
223,0.0034106960001736297,0.004511102999913419,0.5682212669998989
224,0.004971578999629855,0.004042279999794118,0.49976610700014135
225,0.00470591199973569,0.005154162000053475,0.5870841699997982
226,0.004003511000064464,0.0032799079999676906,0.48622102399986034
227,0.008341898000253423,0.003251809999710531,0.5380554359999223
228,0.0038010349999240134,0.005257255999822519,0.7169478320001872
229,0.007867926000017178,0.004521690000274248,0.4723624889998064
230,0.003370395000274584,0.004859170000145241,0.6162379959996542
231,0.005174611000256846,0.0070227440000962815,0.4977822730002117
232,0.07307558000002246,0.0059938939998573915,0.40887991599993256
233,0.003625035999903048,0.003667793000204256,0.49192168599984143
234,0.0563530150002407,0.004475019999972574,0.6258468129999528
235,0.051933255000221834,0.005914593999932549,0.7082048800002667
236,0.05142366400013998,0.004212094000195066,0.6020152679998318
237,0.006373334999807412,0.004287860000204091,0.682613425999989
238,0.04999786899998071,0.007180311999945843,0.7150619110002481
239,0.05589823299987984,0.003908956000032049,0.5907565259999501
240,0.004943643999922642,0.006300285999714106,0.6987928050002665
241,0.006009138000081293,0.006177966999985074,0.7830074800003786
242,0.0036975349999011087,0.008203725999919698,0.5854533699998683
243,0.005557000999942829,0.004609848000200145,0.7958678810000492
244,0.00659187400015071,0.0038799640001343505,0.7037285619999238
245,0.006554575999871304,0.008355047999884846,0.6312815989999763
246,0.003955720999783807,0.007426822999605065,0.6915647949999766
247,0.007014993000211689,0.053453444999831845,0.721747239999786
248,0.056286066000211576,0.003996106000158761,0.6075560029998996
249,0.06713457399973777,0.006907082999987324,0.7062171080001463
250,0.005189642000004824,0.004531215000042721,0.7358659699998498
251,0.0531274330000997,0.0059344579999560665,0.7891015099999095
252,0.006221051000011357,0.005217334999997547,0.775603632000184
253,0.008980994000012288,0.0047387999998136365,0.7072975319997568
254,0.005402168000273377,0.059400353000000905,0.7900133650000498
255,0.0041802450000432145,0.0067897429998993175,0.690170192000096
256,0.006967653000174323,0.004374068000288389,0.5366594160000204
